Chidamber-Kemerer metrics,Wed, 13 May 2020 15:03:46 CEST
"org.jabref.logic.layout.format.AuthorAbbreviator",4,0,1,0,3,1
"org.jabref.logic.layout.format.AuthorAndToSemicolonReplacer",2,0,1,0,1,1
"org.jabref.logic.layout.format.AuthorAndsCommaReplacer",3,0,1,0,1,5
"org.jabref.logic.layout.format.AuthorAndsReplacer",3,0,1,0,1,6
"org.jabref.logic.layout.format.AuthorFirstAbbrLastCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstAbbrLastOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstFirst",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstFirstCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstLastCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorFirstLastOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLF_FF",3,0,1,0,3,1
"org.jabref.logic.layout.format.AuthorLF_FFAbbr",3,0,1,0,3,1
"org.jabref.logic.layout.format.AuthorLastFirst",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstAbbrCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstAbbrOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstAbbreviator",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorLastFirstOxfordCommas",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorNatBib",3,0,1,0,2,1
"org.jabref.logic.layout.format.AuthorOrgSci",4,0,1,0,7,3
"org.jabref.logic.layout.format.Authors",4,1,1,0,14,56
"org.jabref.logic.layout.format.CompositeFormat",2,0,1,0,5,5
"org.jabref.logic.layout.format.CreateBibORDFAuthors",3,0,1,0,2,5
"org.jabref.logic.layout.format.CreateDocBookAuthors",7,0,1,1,10,4
"org.jabref.logic.layout.format.CreateDocBookEditors",4,1,1,0,3,1
"org.jabref.logic.layout.format.CurrentDate",2,0,1,0,1,2
"org.jabref.logic.layout.format.DOICheck",3,0,1,0,2,3
"org.jabref.logic.layout.format.DOIStrip",3,0,1,0,2,2
"org.jabref.logic.layout.format.DateFormatter",2,0,1,0,2,2
"org.jabref.logic.layout.format.Default",2,0,1,0,2,3
"org.jabref.logic.layout.format.EntryTypeFormatter",5,0,1,0,5,1
"org.jabref.logic.layout.format.FileLink",5,0,1,0,9,10
"org.jabref.logic.layout.format.FileLinkPreferences",4,0,2,0,3,3
"org.jabref.logic.layout.format.FirstPage",3,0,1,0,1,3
"org.jabref.logic.layout.format.FormatPagesForHTML",2,0,1,0,1,1
"org.jabref.logic.layout.format.FormatPagesForXML",2,0,1,0,1,1
"org.jabref.logic.layout.format.GetOpenOfficeType",4,0,1,0,1,15
"org.jabref.logic.layout.format.HTMLChars",5,0,1,0,3,34
"org.jabref.logic.layout.format.HTMLParagraphs",2,0,1,0,1,5
"org.jabref.logic.layout.format.IfPlural",2,1,1,0,3,5
"org.jabref.logic.layout.format.Iso690FormatDate",3,0,1,0,1,5
"org.jabref.logic.layout.format.Iso690NamesAuthors",3,0,1,0,1,10
"org.jabref.logic.layout.format.JournalAbbreviator",5,0,1,0,4,2
"org.jabref.logic.layout.format.LastPage",3,0,1,0,1,4
"org.jabref.logic.layout.format.LatexToUnicodeFormatter",9,1,5,0,7,5
"org.jabref.logic.layout.format.NameFormatter",7,0,2,0,10,20
"org.jabref.logic.layout.format.NameFormatterPreferences",3,0,2,0,3,3
"org.jabref.logic.layout.format.NoSpaceBetweenAbbreviations",2,0,1,0,1,1
"org.jabref.logic.layout.format.NotFoundFormatter",3,0,1,0,4,3
"org.jabref.logic.layout.format.Number",3,0,2,0,2,2
"org.jabref.logic.layout.format.Ordinal",2,0,1,0,1,7
"org.jabref.logic.layout.format.RTFChars",5,0,1,0,6,75
"org.jabref.logic.layout.format.RemoveBrackets",5,0,1,0,1,3
"org.jabref.logic.layout.format.RemoveBracketsAddComma",2,0,1,0,1,4
"org.jabref.logic.layout.format.RemoveLatexCommandsFormatter",4,0,1,0,1,12
"org.jabref.logic.layout.format.RemoveTilde",3,0,1,0,1,4
"org.jabref.logic.layout.format.RemoveWhitespace",4,0,1,0,1,4
"org.jabref.logic.layout.format.Replace",2,1,1,0,3,4
"org.jabref.logic.layout.format.ReplaceUnicodeLigaturesFormatter",5,1,5,0,8,8
"org.jabref.logic.layout.format.RisAuthors",5,0,1,0,3,5
"org.jabref.logic.layout.format.RisKeywords",5,0,1,0,4,4
"org.jabref.logic.layout.format.RisMonth",3,0,1,0,2,2
"org.jabref.logic.layout.format.ToLowerCase",2,0,1,0,1,2
"org.jabref.logic.layout.format.ToUpperCase",2,0,1,0,1,2
"org.jabref.logic.layout.format.WrapContent",2,1,1,0,3,6
"org.jabref.logic.layout.format.WrapFileLinks",7,1,1,0,16,29
"org.jabref.logic.layout.format.WrapFileLinks.FormatEntry",1,0,2,0,4,4
"org.jabref.logic.layout.format.XMLChars",4,0,1,0,4,13
"org.jabref.logic.logging.JabRefLogger",1,0,1,0,8,3
"org.jabref.logic.logging.LogMessages",2,0,2,0,7,5
"org.jabref.logic.msbib.BibTeXConverter",8,0,1,0,14,18
"org.jabref.logic.msbib.MSBibConverter",10,0,1,0,16,19
"org.jabref.logic.msbib.MSBibDatabase",7,0,1,0,10,11
"org.jabref.logic.msbib.MSBibEntry",9,0,1,0,25,40
"org.jabref.logic.msbib.MSBibEntryType",1,n/a,0,n/a,0,0
"org.jabref.logic.msbib.MSBibMapping",8,0,5,0,19,7
"org.jabref.logic.msbib.MsBibAuthor",5,0,3,0,12,11
"org.jabref.logic.msbib.PageNumbers",3,0,1,0,5,8
"org.jabref.logic.net.ProgressInputStream",2,0,6,0,13,14
"org.jabref.logic.net.ProxyAuthenticator",1,0,1,0,1,3
"org.jabref.logic.net.ProxyPreferences",4,0,6,0,9,29
"org.jabref.logic.net.ProxyRegisterer",3,0,1,0,8,4
"org.jabref.logic.net.URLDownload",22,0,1,0,26,32
"org.jabref.logic.net.URLUtil",1,0,2,0,3,8
"org.jabref.logic.openoffice.CitationEntry",3,0,3,0,11,15
"org.jabref.logic.openoffice.OOBibStyle",20,0,3,0,54,121
"org.jabref.logic.openoffice.OOBibStyle.BibStyleMode",1,n/a,0,n/a,0,0
"org.jabref.logic.openoffice.OOPreFormatter",6,0,1,0,3,33
"org.jabref.logic.openoffice.OOUtil",6,0,3,0,17,35
"org.jabref.logic.openoffice.OOUtil.Formatting",1,n/a,0,n/a,0,0
"org.jabref.logic.openoffice.OpenOfficeFileSearch",4,0,1,0,5,14
"org.jabref.logic.openoffice.OpenOfficePreferences",7,0,6,0,20,20
"org.jabref.logic.openoffice.StyleLoader",6,0,1,0,17,18
"org.jabref.logic.openoffice.UndefinedBibtexEntry",4,1,1,0,3,2
"org.jabref.logic.openoffice.UndefinedParagraphFormatException",3,0,1,0,2,2
"org.jabref.logic.pdf.AnnotationImporter",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.pdf.EntryAnnotationImporter",8,0,1,0,6,4
"org.jabref.logic.pdf.FileAnnotationCache",10,0,1,0,12,5
"org.jabref.logic.pdf.PdfAnnotationImporter",5,0,1,0,25,17
"org.jabref.logic.pdf.TextExtractor",1,0,1,0,10,7
"org.jabref.logic.preferences.TimestampPreferences",6,0,4,0,8,8
"org.jabref.logic.protectedterms.ProtectedTermsList",7,0,2,0,15,18
"org.jabref.logic.protectedterms.ProtectedTermsLoader",12,0,1,0,26,25
"org.jabref.logic.protectedterms.ProtectedTermsParser",3,0,1,0,9,8
"org.jabref.logic.protectedterms.ProtectedTermsPreferences",2,0,4,0,5,5
"org.jabref.logic.remote.RemotePreferences",5,0,3,0,7,7
"org.jabref.logic.remote.RemoteUtil",1,0,1,0,2,2
"org.jabref.logic.remote.client.RemoteClient",5,0,1,0,10,5
"org.jabref.logic.remote.server.MessageHandler",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.remote.server.RemoteListenerServer",5,0,1,0,10,9
"org.jabref.logic.remote.server.RemoteListenerServerLifecycle",6,0,1,0,11,10
"org.jabref.logic.remote.server.RemoteListenerServerThread",3,0,1,0,6,3
"org.jabref.logic.remote.shared.Protocol",3,0,1,0,5,6
"org.jabref.logic.remote.shared.RemoteMessage",3,n/a,0,n/a,0,0
"org.jabref.logic.search.DatabaseSearcher",5,0,1,0,5,3
"org.jabref.logic.search.SearchQuery",19,0,1,0,22,21
"org.jabref.logic.search.SearchQueryHighlightListener",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.search.SearchQueryHighlightObservable",6,0,1,0,14,10
"org.jabref.logic.shared.DBMSConnection",7,0,3,0,17,6
"org.jabref.logic.shared.DBMSConnectionProperties",7,0,1,0,27,23
"org.jabref.logic.shared.DBMSProcessor",12,0,6,3,43,49
"org.jabref.logic.shared.DBMSSynchronizer",31,0,1,0,71,53
"org.jabref.logic.shared.MySQLProcessor",2,1,2,0,4,3
"org.jabref.logic.shared.OracleProcessor",7,1,2,0,14,6
"org.jabref.logic.shared.PostgreSQLProcessor",7,1,1,0,25,8
"org.jabref.logic.shared.event.ConnectionLostEvent",3,0,1,0,2,2
"org.jabref.logic.shared.event.SharedEntryNotPresentEvent",3,0,1,0,2,2
"org.jabref.logic.shared.event.UpdateRefusedEvent",4,0,3,0,4,4
"org.jabref.logic.shared.exception.InvalidDBMSConnectionPropertiesException",2,0,0,0,1,1
"org.jabref.logic.shared.exception.NotASharedDatabaseException",1,0,0,0,1,1
"org.jabref.logic.shared.exception.OfflineLockException",3,0,2,0,3,3
"org.jabref.logic.shared.exception.SharedEntryNotPresentException",1,0,1,0,2,2
"org.jabref.logic.shared.listener.OracleNotificationListener",4,0,1,0,3,2
"org.jabref.logic.shared.listener.PostgresSQLNotificationListener",3,0,1,0,3,3
"org.jabref.logic.shared.prefs.SharedDatabasePreferences",10,0,2,0,31,21
"org.jabref.logic.shared.security.Password",3,0,2,0,4,4
"org.jabref.logic.specialfields.SpecialFieldsUtils",12,0,3,0,21,14
"org.jabref.logic.undo.AddUndoableActionEvent",3,1,0,0,2,1
"org.jabref.logic.undo.UndoChangeEvent",3,0,4,2,5,5
"org.jabref.logic.undo.UndoRedoEvent",3,1,0,0,2,1
"org.jabref.logic.util.BuildInfo",11,0,7,0,10,10
"org.jabref.logic.util.FileType",55,n/a,2,n/a,7,7
"org.jabref.logic.util.JavaVersion",1,0,2,0,6,11
"org.jabref.logic.util.MetadataSerializationConfiguration",2,0,0,0,1,1
"org.jabref.logic.util.OS",47,0,0,0,1,1
"org.jabref.logic.util.TestEntry",4,0,1,0,5,2
"org.jabref.logic.util.UpdateField",11,0,2,0,23,17
"org.jabref.logic.util.UpdateFieldPreferences",2,0,7,0,8,8
"org.jabref.logic.util.Version",10,0,1,0,20,39
"org.jabref.logic.util.Version.DevelopmentStage",1,n/a,2,n/a,3,7
"org.jabref.logic.util.io.AutoLinkPreferences",3,0,4,0,5,5
"org.jabref.logic.util.io.CiteKeyBasedFileFinder",7,0,1,0,7,11
"org.jabref.logic.util.io.DatabaseFileLookup",5,0,2,0,7,4
"org.jabref.logic.util.io.FileBasedLock",5,0,1,0,8,13
"org.jabref.logic.util.io.FileFinder",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.logic.util.io.FileFinders",6,0,1,0,7,2
"org.jabref.logic.util.io.FileHistory",2,0,1,0,7,8
"org.jabref.logic.util.io.FileNameCleaner",1,0,1,0,4,8
"org.jabref.logic.util.io.FileUtil",31,0,9,0,23,36
"org.jabref.logic.util.io.RegExpBasedFileFinder",7,0,1,0,9,22
"org.jabref.logic.util.io.XMLUtil",3,0,4,0,8,11
"org.jabref.logic.util.io.XMLUtil.NodeListWrapper",1,0,1,0,3,3
"org.jabref.logic.util.strings.DiffHighlighting",1,0,1,0,10,23
"org.jabref.logic.util.strings.HTMLUnicodeConversionMaps",5,0,1,0,2,11
"org.jabref.logic.util.strings.QuotedStringTokenizer",1,0,1,0,4,9
"org.jabref.logic.util.strings.RtfCharMap",1,0,1,0,3,3
"org.jabref.logic.util.strings.StringLengthComparator",2,0,1,0,1,3
"org.jabref.logic.util.strings.StringSimilarity",3,0,1,0,4,2
"org.jabref.logic.util.strings.UnicodeLigaturesMap",1,0,0,0,1,1
"org.jabref.logic.util.strings.XmlCharsMap",1,0,0,0,1,1
"org.jabref.logic.xmp.DocumentInformationExtractor",3,0,1,0,18,15
"org.jabref.logic.xmp.DublinCoreExtractor",11,0,1,0,41,58
"org.jabref.logic.xmp.EncryptedPdfsNotSupportedException",3,0,0,0,0,0
"org.jabref.logic.xmp.XmpPreferences",12,0,3,0,4,4
"org.jabref.logic.xmp.XmpUtilReader",9,0,2,0,16,14
"org.jabref.logic.xmp.XmpUtilShared",7,0,2,0,4,3
"org.jabref.logic.xmp.XmpUtilWriter",12,0,2,0,31,29
"org.jabref.migrations.ConvertLegacyExplicitGroups",10,0,1,0,11,8
"org.jabref.migrations.CustomEntryTypePreferenceMigration",8,0,1,0,9,6
"org.jabref.migrations.FileLinksUpgradeWarning",23,0,1,0,38,28
"org.jabref.migrations.MergeReviewIntoCommentMigration",6,0,1,0,17,11
"org.jabref.migrations.PostOpenMigration",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.migrations.PreferencesMigrations",9,0,1,0,27,38
"org.jabref.model.ChainNode",2,0,1,1,9,15
"org.jabref.model.Defaults",8,0,0,0,2,2
"org.jabref.model.EntryTypes",30,0,3,0,33,34
"org.jabref.model.EntryTypes.InternalEntryTypes",2,0,1,0,9,12
"org.jabref.model.FieldChange",43,0,4,0,10,22
"org.jabref.model.TreeNode",15,0,1,2,38,69
"org.jabref.model.auxparser.AuxParser",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.model.auxparser.AuxParserResult",8,0,5,0,17,15
"org.jabref.model.bibtexkeypattern.AbstractBibtexKeyPattern",9,0,1,2,13,18
"org.jabref.model.bibtexkeypattern.DatabaseBibtexKeyPattern",4,1,1,0,3,2
"org.jabref.model.bibtexkeypattern.GlobalBibtexKeyPattern",13,1,2,0,4,3
"org.jabref.model.cleanup.CleanupJob",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.model.cleanup.FieldFormatterCleanup",19,0,1,0,19,19
"org.jabref.model.cleanup.FieldFormatterCleanups",13,0,1,0,13,19
"org.jabref.model.cleanup.Formatter",39,0,5,28,7,3
"org.jabref.model.database.BibDatabase",143,0,4,0,72,81
"org.jabref.model.database.BibDatabaseContext",145,0,2,0,47,42
"org.jabref.model.database.BibDatabaseMode",39,n/a,2,n/a,5,6
"org.jabref.model.database.BibDatabaseModeDetection",5,0,1,0,4,3
"org.jabref.model.database.BibDatabases",6,0,2,0,7,4
"org.jabref.model.database.DuplicationChecker",8,0,2,0,13,14
"org.jabref.model.database.KeyChangeListener",7,0,1,0,17,16
"org.jabref.model.database.KeyCollisionException",12,0,0,0,4,4
"org.jabref.model.database.event.AutosaveEvent",2,0,0,0,0,0
"org.jabref.model.database.event.BibDatabaseContextChangedEvent",7,0,0,3,0,0
"org.jabref.model.database.event.ChangePropagation",2,n/a,0,n/a,0,0
"org.jabref.model.database.event.CoarseChangeFilter",8,0,2,0,17,7
"org.jabref.model.database.event.EntryAddedEvent",12,2,0,0,4,2
"org.jabref.model.database.event.EntryRemovedEvent",11,2,0,0,4,2
"org.jabref.model.database.shared.DBMSType",7,n/a,4,n/a,6,6
"org.jabref.model.database.shared.DatabaseConnection",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.model.database.shared.DatabaseConnectionProperties",n/a,n/a,n/a,n/a,7,n/a
"org.jabref.model.database.shared.DatabaseLocation",6,n/a,0,n/a,0,0
"org.jabref.model.database.shared.DatabaseNotSupportedException",4,0,0,0,1,1
"org.jabref.model.database.shared.DatabaseSynchronizer",n/a,n/a,n/a,n/a,8,n/a
"org.jabref.model.entry.Author",19,0,3,0,17,51
"org.jabref.model.entry.AuthorList",48,0,1,0,34,71
"org.jabref.model.entry.AuthorListParser",2,0,1,0,6,63
"org.jabref.model.entry.BibEntry",416,0,8,1,116,118
"org.jabref.model.entry.BibEntry.GetFieldInterface",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.model.entry.BiblatexEntryType",3,0,3,34,10,9
"org.jabref.model.entry.BiblatexEntryTypes",9,0,1,0,3,88
"org.jabref.model.entry.BibtexEntryType",3,0,3,19,10,9
"org.jabref.model.entry.BibtexEntryTypes",13,0,1,0,3,16
"org.jabref.model.entry.BibtexSingleField",6,0,4,0,18,21
"org.jabref.model.entry.BibtexSingleField.FieldType",1,n/a,0,n/a,0,0
"org.jabref.model.entry.BibtexString",23,0,1,0,18,21
"org.jabref.model.entry.BibtexString.Type",2,n/a,1,n/a,3,6
"org.jabref.model.entry.CanonicalBibtexEntry",1,0,1,0,6,5
"org.jabref.model.entry.CustomEntryType",12,0,1,0,16,18
"org.jabref.model.entry.Date",7,0,4,0,16,23
"org.jabref.model.entry.EntryConverter",5,0,0,0,1,1
"org.jabref.model.entry.EntryLinkList",4,0,1,0,4,5
"org.jabref.model.entry.EntryType",n/a,n/a,n/a,n/a,10,n/a
"org.jabref.model.entry.FieldName",160,0,3,0,7,7
"org.jabref.model.entry.FieldProperty",17,n/a,0,n/a,0,0
"org.jabref.model.entry.FileFieldParser",7,0,1,0,6,15
"org.jabref.model.entry.FileFieldWriter",8,0,4,0,9,10
"org.jabref.model.entry.IEEETranEntryTypes",6,0,1,0,3,7
"org.jabref.model.entry.IdGenerator",8,0,1,0,2,2
"org.jabref.model.entry.InternalBibtexFields",41,0,3,0,33,51
"org.jabref.model.entry.Keyword",13,1,3,0,17,16
"org.jabref.model.entry.KeywordList",11,0,1,0,30,36
"org.jabref.model.entry.LinkedFile",39,0,2,0,24,26
"org.jabref.model.entry.Month",15,n/a,3,n/a,13,19
"org.jabref.model.entry.ParsedEntryLink",5,0,1,0,10,10
"org.jabref.model.entry.SharedBibEntryData",5,0,2,0,5,5
"org.jabref.model.entry.event.EntryChangedEvent",10,2,0,1,4,2
"org.jabref.model.entry.event.EntryEvent",19,1,2,3,4,4
"org.jabref.model.entry.event.EntryEventSource",13,n/a,0,n/a,0,0
"org.jabref.model.entry.event.FieldAddedOrRemovedEvent",4,4,0,0,2,1
"org.jabref.model.entry.event.FieldChangedEvent",13,3,5,1,15,12
"org.jabref.model.entry.identifier.ArXivIdentifier",4,0,3,0,7,9
"org.jabref.model.entry.identifier.DOI",25,0,4,0,10,13
"org.jabref.model.entry.identifier.Eprint",4,0,3,0,7,9
"org.jabref.model.entry.identifier.ISBN",5,0,2,0,12,20
"org.jabref.model.entry.identifier.ISSN",2,0,1,0,5,10
"org.jabref.model.entry.identifier.Identifier",n/a,n/a,n/a,n/a,3,n/a
"org.jabref.model.entry.identifier.MathSciNetId",5,0,3,0,9,10
"org.jabref.model.entry.specialfields.SpecialField",17,n/a,5,n/a,11,16
"org.jabref.model.entry.specialfields.SpecialFieldValue",8,n/a,1,n/a,3,3
"org.jabref.model.groups.AbstractGroup",26,0,9,5,22,27
"org.jabref.model.groups.AllEntriesGroup",9,1,3,0,8,6
"org.jabref.model.groups.AutomaticGroup",9,1,4,2,7,4
"org.jabref.model.groups.AutomaticKeywordGroup",13,2,1,0,18,11
"org.jabref.model.groups.AutomaticPersonsGroup",12,2,1,0,10,8
"org.jabref.model.groups.ExplicitGroup",12,3,2,0,15,10
"org.jabref.model.groups.GroupEntryChanger",n/a,n/a,n/a,n/a,4,n/a
"org.jabref.model.groups.GroupHierarchyType",17,n/a,1,n/a,2,2
"org.jabref.model.groups.GroupTreeNode",38,1,3,0,41,49
"org.jabref.model.groups.KeywordGroup",10,1,4,2,6,5
"org.jabref.model.groups.RegexKeywordGroup",7,2,2,0,10,9
"org.jabref.model.groups.SearchGroup",9,1,2,0,17,11
"org.jabref.model.groups.TexGroup",10,1,2,0,19,13
"org.jabref.model.groups.WordKeywordGroup",14,2,2,1,23,24
"org.jabref.model.groups.event.GroupUpdatedEvent",2,1,1,0,2,2
"org.jabref.model.metadata.ContentSelector",5,0,2,0,6,8
"org.jabref.model.metadata.ContentSelectors",4,0,2,0,12,17
"org.jabref.model.metadata.FileDirectoryPreferences",21,0,3,0,5,6
"org.jabref.model.metadata.MetaData",55,0,3,0,57,48
"org.jabref.model.metadata.SaveOrderConfig",8,0,2,0,13,19
"org.jabref.model.metadata.SaveOrderConfig.SortCriterion",4,0,0,0,6,8
"org.jabref.model.metadata.event.MetaDataChangedEvent",3,1,1,0,2,2
"org.jabref.model.pdf.FileAnnotation",7,0,9,0,20,24
"org.jabref.model.pdf.FileAnnotationType",3,n/a,2,n/a,7,5
"org.jabref.model.search.GroupSearchQuery",5,0,1,0,12,12
"org.jabref.model.search.SearchMatcher",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.model.search.matchers.AndMatcher",3,1,1,0,1,1
"org.jabref.model.search.matchers.MatcherSet",6,0,1,2,4,6
"org.jabref.model.search.matchers.MatcherSets",6,0,1,0,1,2
"org.jabref.model.search.matchers.MatcherSets.MatcherType",3,n/a,0,n/a,0,0
"org.jabref.model.search.matchers.NotMatcher",2,0,1,0,3,2
"org.jabref.model.search.matchers.OrMatcher",3,1,1,0,1,1
"org.jabref.model.search.rules.ContainBasedSearchRule",7,0,2,0,8,10
"org.jabref.model.search.rules.GrammarBasedSearchRule",10,0,1,0,20,10
"org.jabref.model.search.rules.GrammarBasedSearchRule.BibtexSearchVisitor",12,2,5,0,18,10
"org.jabref.model.search.rules.GrammarBasedSearchRule.Comparator",5,0,1,18,9,16
"org.jabref.model.search.rules.GrammarBasedSearchRule.ComparisonOperator",3,n/a,1,n/a,1,3
"org.jabref.model.search.rules.GrammarBasedSearchRule.ThrowingErrorListener",1,1,1,0,2,1
"org.jabref.model.search.rules.RegexBasedSearchRule",4,0,1,0,7,10
"org.jabref.model.search.rules.SearchRule",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.model.search.rules.SearchRules",6,0,1,0,8,7
"org.jabref.model.search.rules.SentenceAnalyzer",3,0,1,0,2,9
"org.jabref.model.strings.LatexToUnicodeAdapter",2,0,1,0,1,1
"org.jabref.model.strings.StringUtil",97,0,29,0,45,110
"org.jabref.model.strings.UnicodeToReadableCharMap",1,0,0,0,1,1
"org.jabref.model.util.DummyFileUpdateMonitor",13,0,2,0,2,2
"org.jabref.model.util.FileHelper",17,0,3,0,8,17
"org.jabref.model.util.FileUpdateListener",n/a,n/a,n/a,n/a,1,n/a
"org.jabref.model.util.FileUpdateMonitor",n/a,n/a,n/a,n/a,2,n/a
"org.jabref.model.util.OptionalUtil",11,0,5,0,7,10
"org.jabref.model.util.TreeCollector",2,0,5,0,8,13
"org.jabref.pdfimport.ImportDialog",9,1,3,0,24,22
"org.jabref.pdfimport.PdfFileFilter",1,0,1,0,3,4
"org.jabref.pdfimport.PdfImporter",32,0,1,0,63,29
"org.jabref.pdfimport.PdfImporter.ImportPdfFilesResult",4,0,2,0,3,3
"org.jabref.preferences.CustomExportList",9,0,2,0,21,16
"org.jabref.preferences.CustomImportList",6,0,2,0,11,10
"org.jabref.preferences.ExportComparator",1,0,1,0,1,1
"org.jabref.preferences.JabRefPreferences",247,0,4,0,200,152
"org.jabref.preferences.JabRefPreferencesFilter",4,0,1,0,5,3
"org.jabref.preferences.JabRefPreferencesFilter.PreferenceOption",4,0,4,0,10,13
"org.jabref.preferences.JabRefPreferencesFilter.PreferenceType",1,n/a,0,n/a,0,0
"org.jabref.preferences.LastFocusedTabPreferences",2,0,1,0,5,5
"org.jabref.preferences.PreferencesService",n/a,n/a,n/a,n/a,4,n/a
"org.jabref.preferences.PreviewPreferences",9,0,7,0,9,8
"org.jabref.preferences.PreviewPreferences.Builder",3,0,1,0,14,8
"org.jabref.preferences.SearchPreferences",6,0,1,0,25,18
"org.jabref.preferences.VersionPreferences",4,0,1,0,2,2

